tf_id,NDVI_median,NDVI_sd,GBNDVI_median,GBNDVI_sd,EVI2_median,EVI2_sd,GLI_median,GLI_sd,MNDVI_median,MNDVI_sd,NDBI_median,NDBI_sd
226,0.4905036053640341,0.1849166019471734,0.261686204357539,0.19877498619385153,0.2574409595609049,0.14100059381045396,0.08640374483257154,0.07638866540962834,0.22864773116078904,0.18684910308724978,-0.07876761523312495,0.1491498215579837
227,0.7941736660009289,0.041333053349115724,0.5976085556679,0.04667981478989562,0.5609150054443189,0.09000636818650497,0.2796596073072044,0.04214846862644262,0.632436421084323,0.06002743082920893,-0.37285844352057235,0.07122829793765455
228,0.5605039813986874,0.2001963088113726,0.33142373104281764,0.22870193399988162,0.3465064450512366,0.17638592087006982,0.12829303755556756,0.08400925487302566,0.31369783270023444,0.19853217723137168,-0.13098342542651653,0.15600373936655926
229,0.6138792158424742,0.19855500615773677,0.38610108978226837,0.2206558973825385,0.38943832144926216,0.19272399355952205,0.16659451105670897,0.11571208005329495,0.3801016669792287,0.2049344466972605,-0.19552801478542628,0.16455746857257583
230,0.6022096091476878,0.18403021625369442,0.3790899847998007,0.18533972037252,0.4042315684224873,0.1706155787845826,0.1568540139064212,0.09411110620658608,0.34219749288497825,0.1967897904298809,-0.13098125596510202,0.14411189775706432
232,0.5240455133014,0.18449767094991093,0.30163878074398776,0.20390811974250472,0.2931784404394558,0.14931352507995188,0.11476038161595543,0.09077575592773782,0.2602996044099167,0.1706391731145348,-0.10676377407741429,0.13593243923993945
233,0.47342120861140696,0.19813635541061994,0.2329507032852284,0.22115181262140615,0.26085206781935605,0.1465969642422273,0.08905910717428378,0.07628031148349577,0.2220202857363068,0.17841804975912498,-0.07433565893751783,0.14845007479020583
234,0.8366848097332927,0.0523449102668875,0.6199042927967491,0.062266109191223454,0.6181438511989815,0.10574631504606256,0.3105452738111296,0.05661037030156239,0.6298020415013634,0.07552936439092603,-0.36508777834114364,0.0855352747604425
235,0.48382745747003075,0.24209068385790314,0.2596423990334382,0.2596701568142251,0.28965137089555215,0.1850459785975666,0.10207742601168922,0.09113488982419186,0.27224179199610626,0.19476687120531733,-0.10034616476742661,0.15329677365767486
236,0.6240330104642995,0.22644662049796874,0.3982205269790378,0.24647392238757082,0.431210124427332,0.21563011359514356,0.17624102120087767,0.11574870631690201,0.3746012362014703,0.22921345274133811,-0.17962909244331934,0.16067700525446513
237,0.6246738711811275,0.2429619269058244,0.3965280389265614,0.275782742795313,0.41923115836231056,0.24003351795067293,0.1840811997410072,0.13853851056614513,0.36390766168995403,0.2610734993871098,-0.1763681844886357,0.2055868620655137
238,0.6023543750730779,0.2271944823884063,0.382319164189508,0.2365059664345905,0.39855880045418135,0.20064927531396765,0.17360022471086706,0.12085181128239834,0.33734947582082514,0.21985174572119753,-0.14802817363804713,0.16097727429791323
239,0.4706433804548094,0.18057237392163641,0.22885497822369555,0.20270351068764858,0.26922619486221017,0.13588334766723173,0.09204713613410599,0.06854585376934486,0.24763642909698425,0.14515971379765008,-0.09736678280304777,0.11260146809156614
242,0.7587994298864433,0.1573915524010131,0.5560305293030997,0.17011595865634827,0.5550304551462122,0.17815058072460718,0.23800313231419024,0.10443070808885431,0.5525415073095582,0.19727801227723957,-0.3340140573952055,0.17509851682211824
243,0.4928880878537447,0.29107719547661637,0.25732429770009446,0.31477035152239535,0.29672408211149337,0.230586958408604,0.13330544170076256,0.1378762035956087,0.2988616461708995,0.2552690295770352,-0.15603622095660977,0.19624780298399305
244,0.5269261531643439,0.2192265832545103,0.2064829970323407,0.25896572640892274,0.28739950009827203,0.17222871451506058,0.08360760183723027,0.10745295595937014,0.39136091890659797,0.2046090469087253,-0.20744741376133302,0.18603904236097973
245,0.47440776395712025,0.1765062403657221,0.3298845128701769,0.21842958065149165,0.18974780477540107,0.09631258084652553,0.0691332167905731,0.07504886294095109,0.1806017040156425,0.204330193289996,-0.030366140420788407,0.16290211694470516
246,0.479930442095712,0.23692259066017854,0.2379249305511306,0.25739983755884643,0.29002539806835115,0.20036216509426347,0.10562143176419399,0.10617056518361835,0.22849847311237462,0.21879936353660562,-0.07270328195837723,0.15511879484575528
247,0.5071824539876587,0.24191573595321186,0.2927284710395677,0.2659949788679829,0.32661454837092285,0.20116176774654476,0.12534835849941653,0.11387348882222217,0.301767873721001,0.1897480721908232,-0.14514786328281393,0.14509390693508922
248,0.5579771395536607,0.24720342588299865,0.3215294247323545,0.26441171693147286,0.3568087796045679,0.21825811093140798,0.14203925306836584,0.1239221419394439,0.3063566359744915,0.2183339640898638,-0.1419588478348586,0.16281530239293576
249,0.5629510611260891,0.183730842447815,0.35218193445851764,0.20381457736401776,0.3460558420287171,0.16596241507047535,0.12284598360966123,0.08468981636432697,0.29706711649309236,0.18924858221971183,-0.12378052502351342,0.15200750286917936
