tf_id,Species,chao,chao.se,jack1,jack1.se,jack2,boot,boot.se,n
85,24,42.486111111111114,16.020797713039755,34.083333333333336,5.251322584729383,40.97727272727273,28.322486070026656,2.8080643219580717,12
86,55,115.30769230769232,34.43909525599188,80.84615384615384,10.517947467776745,99.88461538461539,65.74700244363301,5.211991135142117,13
87,320,1884.3333333333333,393.56553544210476,567,178.85808420564692,778.3846153846154,417.0749284311981,88.89393299329721,14
88,186,392.78205128205127,52.35705631324768,303.2307692307692,49.95287720270377,382.7692307692308,235.4721112319031,26.288791782445156,13
89,100,184.54901960784315,31.869435904726192,151.33333333333334,22.724191710353285,185.12121212121212,121.96249888611962,11.748204144076775,12
91,191,545.2183333333332,94.7824297248997,318.4166666666667,72.0645447575374,415.31060606060606,243.01707435787614,36.10197564310507,12
92,17,33,12.858201014657272,27.666666666666664,5.551109331909688,34.27777777777778,21.57396265121125,2.836801422234052,9
93,25,99.25,63.685997283547344,41.5,10.937321427113678,54.984848484848484,31.631540686802534,5.314189660890845,12
94,72,255.92261904761904,87.0025746319607,120.58333333333334,31.67598547094558,159.4469696969697,91.47589408937637,15.573444523393032,12
95,49,90.20879120879121,23.569260310194004,72.07692307692308,8.861858968562872,87.80128205128204,58.77862482221015,4.6589222957622916,13
96,48,63.38461538461539,9.079964722885014,66.46153846153845,8.064826105896097,74.07692307692308,56.58374142888713,4.639626387531511,13
97,30,52.153846153846146,18.690883136599926,41.07692307692308,7.130233985388595,48.903846153846146,34.72836638338292,3.899138428307405,13
98,250,363.1537598204265,25.137515948144266,379.0909090909091,80.9101123531029,435.6272727272727,309.39940555051237,57.822941833635724,11
99,32,50.09230769230769,13.307213864231773,44.92307692307692,5.5127608822058205,52.89102564102564,37.51840921685805,2.8385637799501837,13
100,21,51.964285714285715,22.27684833944819,35.57142857142857,8.514093957572195,45.333333333333336,27.15804153517182,4.221054020865548,7
132,197,393.0666023166023,49.650681953281655,313.07142857142856,50.99084551692208,390.93956043956047,246.31335910196793,27.499472522757564,14
